record_id,timestamp,category,subcategory,city,device,channel,age,score,amount,is_member,note
271,2024/4/17 14:02,C,X4,Osaka,mobile,social,28,44.74,1835,FALSE,bold_robot
272,2024/1/9 7:45,D,X1,Tokyo,desktop,organic,50,60.98,9500,FALSE,fuzzy_sensor
273,2024/2/25 7:07,C,X4,Nagoya,tablet,organic,58,55.37,816,FALSE,fuzzy_sensor
274,2024/12/15 20:58,E,X2,Tokyo,desktop,organic,16,37.7,7102,FALSE,bold_fox
275,2024/6/1 15:02,C,X1,Tokyo,desktop,referral,59,70.18,1850,FALSE,quick_fox
276,2024/6/25 0:58,C,X3,Sapporo,mobile,ads,29,60.99,725,FALSE,quick_dataset
277,2024/6/19 11:51,D,X1,Tokyo,desktop,social,13,48.89,6225,FALSE,quick_sensor
278,2024/10/12 16:45,B,X1,Nagoya,mobile,referral,63,42.98,963,TRUE,bold_fox
279,2024/1/24 17:01,B,X4,Sapporo,mobile,ads,39,55.46,4165,FALSE,calm_dataset
280,2024/1/31 4:42,C,X1,Tokyo,tablet,referral,40,59.91,2421,TRUE,bright_robot
281,2024/4/10 16:25,A,X3,Sapporo,tablet,organic,54,26.09,7085,TRUE,quick_bridge
282,2024/6/26 15:07,D,X1,Tokyo,tablet,,50,55.64,4811,FALSE,quick_dataset
283,2024/9/1 23:02,B,X1,Osaka,mobile,social,54,59.79,1811,TRUE,bright_fox
284,2024/6/28 2:35,A,X1,Tokyo,mobile,organic,76,14.71,6247,FALSE,fuzzy_dataset
285,2024/6/10 0:37,A,X1,Fukuoka,mobile,referral,56,52.94,3033,FALSE,silent_tunnel
286,2024/12/8 7:21,D,X2,Nagoya,mobile,organic,16,60.42,2164,TRUE,fuzzy_fox
287,2024/2/28 18:31,B,X2,Osaka,desktop,ads,27,58.71,2381,TRUE,quick_dataset
288,2024/7/27 16:20,D,X1,Kobe,desktop,email,43,62.04,4282,TRUE,bold_fox
289,2024/7/16 22:03,E,X2,Tokyo,mobile,social,44,45.09,1737,FALSE,silent_tunnel
290,2024/6/21 19:46,A,X2,Fukuoka,mobile,organic,37,34.4,1354,TRUE,calm_dataset
291,2024/10/21 18:33,D,X3,Sapporo,mobile,referral,25,23,1093,FALSE,bold_sensor
292,2024/4/7 10:42,B,X4,Kobe,desktop,referral,20,66.38,2743,FALSE,bright_tunnel
293,2024/12/14 3:03,A,X3,Kobe,desktop,organic,22,60.55,1165,FALSE,calm_fox
294,2024/5/1 0:32,D,X4,Kobe,mobile,referral,76,67.53,4327,TRUE,calm_dataset
295,2024/7/17 22:14,E,X1,Tokyo,mobile,referral,39,39.12,1702,TRUE,silent_fox
296,2024/7/9 1:05,B,X1,Fukuoka,mobile,email,77,62.06,3210,TRUE,fuzzy_bridge
297,2024/11/6 4:03,C,X4,Fukuoka,mobile,social,35,27.46,5003,TRUE,fuzzy_sensor
298,2024/6/9 4:51,B,X2,Nagoya,tablet,organic,33,36.96,5959,FALSE,bright_dataset
299,2024/4/13 20:44,C,X4,Tokyo,desktop,organic,45,51.89,2533,TRUE,calm_robot
300,2024/1/8 21:19,C,X2,Kobe,mobile,organic,76,59.95,235,TRUE,bold_robot
301,2024/5/12 17:49,C,X1,Tokyo,desktop,organic,50,75.19,255,FALSE,bold_tunnel
302,2024/10/28 14:19,C,X4,Osaka,mobile,ads,15,46.4,4245,FALSE,silent_fox
303,2024/1/4 14:51,A,X3,Osaka,mobile,social,31,37.01,901,FALSE,calm_fox
304,2024/11/23 2:22,D,X4,Tokyo,desktop,ads,78,36.24,1638,FALSE,calm_dataset
305,2024/7/17 3:09,D,X2,Sapporo,mobile,referral,23,39.68,4697,TRUE,calm_dataset
306,2024/2/21 4:34,D,X1,Tokyo,mobile,organic,69,83.32,1369,FALSE,bright_tunnel
307,2024/4/20 7:05,A,X3,Sapporo,desktop,organic,75,61.35,634,FALSE,calm_robot
308,2024/7/21 5:21,B,X1,Fukuoka,tablet,email,27,66.69,1683,FALSE,quick_robot
309,2024/4/25 5:27,B,X3,Tokyo,mobile,referral,50,46.42,3679,TRUE,silent_robot
310,2024/2/9 15:07,A,X2,Sapporo,desktop,organic,53,49.98,1346,FALSE,fuzzy_dataset
311,2024/8/31 2:03,A,X4,,mobile,social,66,60.49,3320,FALSE,bold_robot
312,2024/9/2 8:49,B,X4,Fukuoka,desktop,ads,66,42.41,655,TRUE,quick_bridge
313,2024/2/13 9:20,D,X2,Kobe,mobile,organic,,45.63,1064,FALSE,silent_bridge
314,2024/4/12 15:36,A,X4,Tokyo,desktop,ads,34,39.88,1703,TRUE,quick_bridge
315,2024/3/30 0:19,D,X1,Sapporo,mobile,referral,75,43.29,5135,FALSE,quick_bridge
316,2024/8/28 16:32,C,X1,Osaka,tablet,organic,36,50.73,1497,TRUE,quick_sensor
317,2024/9/23 13:23,D,X4,Nagoya,desktop,email,29,37.67,1317,FALSE,calm_bridge
318,2024/9/22 8:28,C,X3,Sapporo,mobile,ads,55,54.29,1322,FALSE,calm_dataset
319,2024/12/8 15:32,C,X2,Osaka,desktop,ads,26,54.27,3317,FALSE,fuzzy_tunnel
320,2024/10/7 13:21,C,X1,Nagoya,mobile,social,22,47.31,3939,FALSE,quick_tunnel
321,2024/4/27 1:09,E,X2,Tokyo,desktop,ads,66,37.59,4978,FALSE,bold_fox
322,2024/2/9 7:48,C,X3,Osaka,mobile,ads,20,51.57,7850,TRUE,fuzzy_dataset
323,2024/8/12 8:16,C,X4,Fukuoka,mobile,organic,72,42.43,2757,FALSE,bold_bridge
324,2024/11/30 8:15,C,X4,Tokyo,desktop,organic,,50.7,1179,TRUE,bright_robot
325,2024/12/21 22:21,D,X2,Nagoya,mobile,organic,20,66.47,1902,TRUE,quick_sensor
326,2024/3/25 0:40,A,X2,Tokyo,mobile,organic,62,31.21,946,FALSE,calm_tunnel
327,2024/3/27 7:20,C,X1,Fukuoka,mobile,ads,24,82.6,2389,TRUE,calm_tunnel
328,2024/1/14 15:44,C,X1,Nagoya,mobile,organic,37,48.91,1097,FALSE,calm_tunnel
329,2024/2/21 13:27,E,X2,Osaka,mobile,organic,36,56.18,4957,FALSE,fuzzy_sensor
330,2024/7/21 12:30,C,X3,Tokyo,desktop,ads,46,38.71,2599,FALSE,calm_tunnel
331,2024/7/18 13:59,C,X1,Osaka,desktop,organic,44,67.13,6074,TRUE,quick_sensor
332,2024/5/15 9:16,E,X2,Kobe,mobile,referral,26,48.12,3839,FALSE,bright_sensor
333,2024/4/23 3:12,C,X3,Osaka,mobile,referral,28,44.09,3593,FALSE,silent_robot
334,2024/10/29 20:57,A,X4,Osaka,desktop,organic,26,41.37,629,FALSE,bright_tunnel
335,2024/6/16 21:53,A,X4,Sapporo,desktop,organic,16,45.97,3313,TRUE,quick_robot
336,2024/10/22 0:16,A,X2,Osaka,desktop,ads,,56.28,7738,TRUE,bold_robot
337,2024/12/17 13:44,A,X2,Osaka,mobile,organic,44,52.59,1534,FALSE,silent_bridge
338,2024/4/25 18:08,B,X4,Tokyo,mobile,ads,20,49.4,4443,TRUE,quick_tunnel
339,2024/3/14 23:59,D,X3,Tokyo,desktop,referral,35,39.33,456,TRUE,silent_tunnel
340,2024/12/13 19:23,D,X2,Sapporo,mobile,referral,57,38.46,820,FALSE,quick_bridge
341,2024/8/19 17:07,A,X3,,mobile,ads,32,43.09,2010,FALSE,bold_tunnel
342,2024/4/16 4:26,C,X1,Kobe,mobile,social,39,56.9,1336,TRUE,calm_dataset
343,2024/8/14 23:29,A,X2,Fukuoka,desktop,organic,62,59.93,1082,FALSE,quick_fox
344,2024/7/6 23:54,E,X2,Osaka,mobile,social,57,61.96,1341,TRUE,quick_robot
345,2024/11/26 12:27,A,X4,Tokyo,desktop,email,59,49.98,3053,TRUE,calm_fox
346,2024/4/3 10:15,C,X1,Nagoya,desktop,ads,38,55.75,4480,TRUE,bright_bridge
347,2024/12/27 20:30,B,X4,Kobe,mobile,organic,45,47.47,3244,TRUE,quick_dataset
348,2024/12/7 15:44,C,X2,Sapporo,desktop,organic,69,23.87,3380,FALSE,silent_dataset
349,2024/3/6 22:56,B,X1,Osaka,desktop,social,71,46.76,2079,TRUE,bold_tunnel
350,2024/3/1 1:57,D,X3,Sapporo,mobile,organic,16,44.37,798,FALSE,quick_tunnel
351,2024/7/13 14:27,A,X3,Sapporo,desktop,social,69,34.41,1952,FALSE,bright_fox
352,2024/1/17 9:25,E,X1,Kobe,mobile,ads,72,41.49,2436,TRUE,calm_tunnel
353,2024/4/19 1:28,C,X1,Sapporo,mobile,ads,76,52.03,4620,FALSE,bright_sensor
354,2024/6/7 19:27,D,X1,Osaka,desktop,referral,31,33,6728,FALSE,quick_bridge
355,2024/12/19 19:42,D,X2,Tokyo,desktop,organic,46,39.34,2869,FALSE,bold_tunnel
356,2024/12/28 5:12,E,X1,Osaka,mobile,ads,15,73.22,4295,TRUE,bright_dataset
357,2024/2/25 7:29,A,X3,Tokyo,tablet,social,20,25.96,177,FALSE,bright_bridge
358,2024/11/21 11:05,B,X1,Kobe,desktop,organic,50,47.25,1679,TRUE,silent_bridge
359,2024/2/3 4:32,B,X4,Osaka,desktop,social,26,32.51,2071,TRUE,bold_sensor
360,2024/9/30 5:48,B,X4,Osaka,mobile,social,28,38.73,3183,FALSE,bright_bridge
361,2024/11/4 15:49,C,X3,Tokyo,mobile,organic,32,47.03,6836,TRUE,bright_bridge
362,2024/11/21 3:20,E,X4,Nagoya,mobile,ads,43,35.19,2744,FALSE,bold_dataset
363,2024/3/22 13:08,E,X4,Osaka,desktop,organic,23,58.61,392,TRUE,bright_tunnel
364,2024/11/22 2:35,C,X1,Tokyo,mobile,referral,66,70.27,3409,FALSE,fuzzy_fox
365,2024/2/12 7:59,C,X2,Fukuoka,desktop,social,57,62.63,1579,FALSE,silent_robot
366,2024/7/8 9:11,E,X4,Osaka,mobile,social,66,65.37,3174,TRUE,fuzzy_bridge
367,2024/6/20 9:13,E,X2,,desktop,social,75,29.3,3612,FALSE,bright_dataset
368,2024/4/25 7:32,A,X3,Tokyo,desktop,organic,53,46.35,361,TRUE,fuzzy_robot
369,2024/1/9 1:43,C,X4,Nagoya,desktop,ads,37,57.01,1986,TRUE,bright_sensor
370,2024/10/8 18:49,D,X4,Sapporo,desktop,organic,78,63.07,2045,FALSE,quick_fox
371,2024/5/2 11:42,B,X2,Fukuoka,desktop,social,50,76.3,2719,FALSE,calm_fox
372,2024/8/29 12:09,B,X2,,mobile,organic,44,66.04,1158,FALSE,bright_fox
373,2024/5/29 17:31,E,X1,Kobe,desktop,organic,40,63.45,886,TRUE,bold_tunnel
374,2024/5/16 9:14,E,X2,Sapporo,tablet,organic,15,89.5,6761,TRUE,calm_robot
375,2024/11/19 11:57,E,X2,Tokyo,desktop,organic,77,51.44,2516,FALSE,bright_tunnel
376,2024/2/4 11:31,D,X2,Tokyo,mobile,organic,67,45.66,975,TRUE,bold_sensor
377,2024/9/25 20:46,B,X2,Tokyo,tablet,organic,59,52.66,1368,FALSE,bright_robot
378,2024/9/29 13:52,B,X4,Fukuoka,mobile,social,27,36.27,6972,FALSE,quick_fox
379,2024/5/18 16:43,C,X4,Tokyo,mobile,email,75,51.01,5242,FALSE,calm_fox
380,2024/4/5 19:09,C,X3,Osaka,mobile,organic,24,24.1,1243,FALSE,calm_sensor
381,2024/1/2 22:29,C,X1,Sapporo,mobile,email,29,42.06,810,FALSE,fuzzy_sensor
382,2024/12/7 22:28,C,X2,Fukuoka,mobile,ads,17,48.27,868,FALSE,bold_tunnel
383,2024/12/11 22:07,B,X3,Nagoya,mobile,email,32,64.24,4864,FALSE,bold_robot
384,2024/3/28 22:54,D,X1,Sapporo,tablet,organic,34,66.67,1493,TRUE,bold_sensor
385,2024/1/12 15:32,B,X2,Tokyo,mobile,ads,66,35.55,517,FALSE,quick_fox
386,2024/2/14 19:21,B,X3,Fukuoka,mobile,organic,34,81.14,1405,TRUE,bold_sensor
387,2024/1/25 16:33,A,X4,Tokyo,desktop,organic,77,52.23,2697,TRUE,silent_robot
388,2024/10/30 8:32,A,X4,Tokyo,desktop,ads,33,53.6,1958,FALSE,calm_robot
389,2024/11/21 13:08,E,X2,Kobe,mobile,email,48,25.73,5305,TRUE,calm_dataset
390,2024/2/25 22:46,B,X2,Tokyo,mobile,email,52,40.7,2722,FALSE,quick_dataset
391,2024/9/29 13:26,A,X2,Tokyo,desktop,organic,68,65.75,3005,FALSE,fuzzy_fox
392,2024/3/6 10:23,D,X3,Nagoya,desktop,ads,63,52.55,4114,FALSE,bright_sensor
393,2024/5/14 0:45,C,X2,Tokyo,desktop,email,71,51.62,3962,FALSE,silent_dataset
394,2024/8/6 18:35,A,X2,Tokyo,mobile,organic,75,53.41,1399,TRUE,calm_tunnel
395,2024/9/19 18:33,B,X1,Nagoya,desktop,organic,20,28.35,824,TRUE,bright_sensor
396,2024/11/15 5:09,A,X2,Sapporo,desktop,organic,19,48.55,2561,TRUE,fuzzy_tunnel
397,2024/1/17 8:18,D,X1,Fukuoka,desktop,organic,43,71.12,2301,FALSE,silent_fox
398,2024/3/12 16:46,B,X3,Tokyo,desktop,organic,23,66.3,2737,FALSE,bold_dataset
399,2024/4/12 9:15,A,X4,Nagoya,desktop,organic,46,48.12,2910,TRUE,silent_tunnel
400,2024/4/23 6:26,A,X4,Fukuoka,desktop,ads,52,73.46,6418,TRUE,bright_robot
401,2024/12/30 6:43,C,X2,Tokyo,desktop,referral,31,31.11,1730,TRUE,bold_robot
402,2024/10/10 18:03,A,X4,Tokyo,desktop,email,19,35.42,2997,FALSE,silent_bridge
403,2024/4/26 22:51,D,X4,Tokyo,mobile,,77,77.95,820,TRUE,bold_fox
404,2024/12/20 17:11,A,X2,Osaka,mobile,organic,37,58.67,1080,FALSE,calm_tunnel
405,2024/7/1 5:55,C,X4,Tokyo,desktop,social,69,,2191,TRUE,bold_tunnel
406,2024/7/1 18:29,B,X2,Sapporo,desktop,referral,54,49.17,943,TRUE,bright_tunnel
407,2024/6/7 7:12,B,X4,Kobe,mobile,ads,57,37.9,3457,FALSE,silent_bridge
408,2024/2/22 12:32,A,X2,Tokyo,mobile,organic,65,54.15,3092,FALSE,fuzzy_tunnel
409,2024/12/7 1:06,D,X2,Nagoya,desktop,referral,30,52.96,1258,TRUE,bright_tunnel
410,2024/1/6 2:04,E,X1,Tokyo,desktop,ads,27,50.3,1833,TRUE,silent_robot
411,2024/3/4 14:40,A,X4,Tokyo,mobile,referral,79,32.6,4898,TRUE,bright_fox
412,2024/3/24 19:47,A,X2,Sapporo,mobile,email,57,53.97,2538,FALSE,calm_tunnel
413,2024/4/11 22:38,E,X4,Osaka,mobile,social,32,42.06,8992,FALSE,silent_dataset
414,2024/2/18 2:45,C,X1,Kobe,tablet,social,56,35.21,1834,FALSE,silent_fox
415,2024/1/7 13:20,A,X3,,desktop,referral,39,69,2008,FALSE,bright_dataset
416,2024/9/4 8:17,A,X2,Tokyo,desktop,social,70,82.55,2191,FALSE,calm_fox
417,2024/12/19 19:09,D,X2,Osaka,mobile,social,47,79.14,448,TRUE,bright_sensor
418,2024/2/14 11:15,D,X1,Tokyo,desktop,organic,34,59.75,1935,TRUE,silent_bridge
419,2024/4/18 5:38,C,X1,Fukuoka,mobile,referral,59,46.02,1882,FALSE,silent_fox
420,2024/7/3 19:27,E,X2,Sapporo,tablet,organic,63,48.94,3685,FALSE,calm_fox
421,2024/12/4 12:55,C,X2,Tokyo,mobile,organic,37,56.08,5036,TRUE,bright_tunnel
422,2024/9/10 9:44,B,X4,Osaka,mobile,organic,63,43.7,1709,FALSE,bright_dataset
423,2024/10/6 15:48,C,X2,Nagoya,desktop,ads,28,69.78,233,FALSE,bright_fox
424,2024/7/31 2:34,B,X1,Fukuoka,mobile,organic,29,19.46,2456,FALSE,calm_fox
425,2024/6/1 5:14,A,X2,Tokyo,desktop,organic,68,45.56,933,FALSE,bold_dataset
426,2024/3/13 22:02,A,X3,Tokyo,desktop,organic,54,62.02,2622,FALSE,fuzzy_fox
427,2024/11/11 11:23,B,X2,Tokyo,mobile,referral,15,,2571,FALSE,silent_fox
428,2024/10/20 12:07,D,X4,Osaka,mobile,social,58,46.4,1176,FALSE,quick_robot
429,2024/1/10 3:53,A,X2,Osaka,desktop,social,33,58.9,2472,FALSE,quick_bridge
430,2024/9/18 2:57,B,X3,Tokyo,desktop,ads,31,72.77,535,FALSE,silent_sensor
431,2024/1/31 19:14,C,X1,Osaka,mobile,organic,41,30.59,2744,FALSE,bold_bridge
432,2024/9/26 17:29,C,X1,Osaka,mobile,social,43,29.48,3933,FALSE,bold_robot
433,2024/10/28 11:21,D,X4,Tokyo,desktop,organic,72,35.81,3193,FALSE,bold_fox
434,2024/2/17 20:03,D,X2,Kobe,mobile,social,42,26.94,1426,TRUE,bold_sensor
435,2024/6/7 8:24,D,X2,Nagoya,desktop,referral,32,28,3728,FALSE,fuzzy_tunnel
436,2024/2/15 4:04,A,X3,Osaka,desktop,ads,,35.41,3431,FALSE,bright_sensor
437,2024/7/26 1:23,C,X1,Osaka,mobile,organic,49,68.5,3543,FALSE,bold_robot
438,2024/12/4 13:26,C,X3,Tokyo,desktop,organic,13,45.32,5455,FALSE,silent_fox
439,2024/1/30 12:25,A,X2,Fukuoka,mobile,ads,55,50.47,2939,FALSE,quick_fox
440,2024/5/25 2:47,A,X1,Nagoya,mobile,ads,46,35.67,847,TRUE,bold_tunnel
441,2024/12/21 4:32,A,X2,Osaka,desktop,email,51,59.5,987,FALSE,bright_robot
442,2024/4/19 20:18,C,X2,Kobe,tablet,referral,25,78.14,2941,TRUE,fuzzy_fox
443,2024/2/18 6:13,B,X1,Fukuoka,desktop,ads,45,36.69,1911,TRUE,calm_dataset
444,2024/6/27 7:59,A,X3,Fukuoka,mobile,organic,56,75.87,1636,TRUE,bold_tunnel
445,2024/7/4 13:20,D,X3,Tokyo,desktop,ads,58,55.47,3360,FALSE,bold_dataset
446,2024/8/29 22:41,E,X2,,mobile,organic,58,50.25,703,TRUE,bright_tunnel
447,2024/4/24 12:20,A,X4,Sapporo,mobile,referral,79,56,3408,TRUE,silent_sensor
448,2024/12/14 19:15,E,X3,Osaka,mobile,referral,46,55.86,1822,FALSE,bright_tunnel
449,2024/7/9 4:09,A,X4,Sapporo,mobile,email,41,77.86,2800,FALSE,calm_robot
450,2024/4/14 13:16,E,X1,Sapporo,mobile,ads,49,57.8,765,FALSE,bright_sensor
451,2024/12/16 12:05,E,X4,Tokyo,tablet,organic,35,58.12,3504,FALSE,calm_dataset
452,2024/12/3 13:19,A,X2,Tokyo,mobile,email,34,43.68,4425,TRUE,quick_bridge
453,2024/7/1 4:41,D,X3,Osaka,desktop,referral,59,62.59,14117,FALSE,silent_fox
454,2024/1/10 1:46,E,X4,Tokyo,desktop,referral,,35.65,2665,FALSE,calm_robot
455,2024/8/5 21:09,E,X2,Nagoya,mobile,ads,63,51.64,4316,FALSE,fuzzy_robot
456,2024/7/21 15:32,E,X2,Sapporo,mobile,social,62,93.25,941,TRUE,bright_tunnel
457,2024/2/24 2:18,C,X1,Osaka,mobile,organic,76,12.44,5256,FALSE,silent_tunnel
458,2024/8/19 9:37,A,X3,Sapporo,mobile,ads,21,53.5,577,FALSE,bright_fox
459,2024/11/2 21:21,D,X4,Osaka,desktop,email,37,54.07,6698,FALSE,calm_dataset
460,2024/2/8 15:39,C,X2,Sapporo,tablet,organic,64,46.58,2472,TRUE,bright_sensor
461,2024/9/21 0:18,C,X1,Tokyo,desktop,,41,46.93,634,FALSE,bright_tunnel
462,2024/2/21 5:22,B,X2,Sapporo,mobile,organic,56,51.37,1673,TRUE,bright_dataset
463,2024/9/30 7:43,C,X2,Sapporo,mobile,organic,62,,4285,FALSE,calm_bridge
464,2024/6/1 23:26,A,X4,Tokyo,mobile,organic,72,53.33,1940,TRUE,bold_bridge
465,2024/1/3 9:02,D,X1,Nagoya,tablet,email,28,42.69,1920,FALSE,fuzzy_sensor
466,2024/12/18 16:11,A,X2,Fukuoka,mobile,email,30,80.34,4013,FALSE,bold_bridge
467,2024/3/1 13:54,D,X3,Tokyo,mobile,organic,44,46.22,2068,FALSE,bright_fox
468,2024/8/5 13:19,D,X1,Sapporo,desktop,organic,46,58.54,5033,FALSE,bold_robot
469,2024/3/7 5:39,C,X4,Kobe,desktop,organic,73,39.96,1389,FALSE,fuzzy_tunnel
470,2024/12/6 13:17,C,X4,Fukuoka,mobile,organic,15,64,408,TRUE,quick_fox
471,2024/9/26 11:43,B,X2,Osaka,desktop,referral,29,61,2163,FALSE,bright_sensor
472,2024/10/20 14:12,E,X3,Nagoya,mobile,organic,74,56.29,2364,FALSE,calm_bridge
473,2024/6/6 17:01,D,X4,Kobe,mobile,organic,54,34.59,1344,FALSE,silent_sensor
474,2024/6/19 14:15,B,X3,Nagoya,mobile,organic,58,38.71,2742,TRUE,calm_tunnel
475,2024/8/19 12:28,A,X1,Tokyo,mobile,ads,29,75.29,486,FALSE,bold_tunnel
476,2024/10/13 10:31,A,X1,Tokyo,tablet,referral,54,38.55,2801,FALSE,calm_fox
477,2024/11/5 3:32,C,X2,Fukuoka,mobile,referral,37,59.61,808,FALSE,bold_sensor
478,2024/1/7 12:15,E,X1,Osaka,desktop,ads,62,,632,FALSE,quick_bridge
479,2024/8/30 4:47,D,X2,Tokyo,mobile,social,19,65.13,2314,FALSE,silent_bridge
480,2024/2/9 20:06,A,X3,Tokyo,desktop,ads,32,39.7,583,TRUE,bright_sensor
481,2024/4/15 2:16,E,X3,,tablet,social,56,35.55,270,FALSE,bright_dataset
482,2024/10/29 17:47,B,X1,Osaka,mobile,referral,53,39.31,3076,TRUE,calm_robot
483,2024/4/1 10:29,E,X1,Fukuoka,tablet,organic,69,41.69,896,FALSE,calm_dataset
484,2024/10/17 20:07,A,X1,Sapporo,desktop,email,,56.07,3307,TRUE,bold_fox
485,2024/6/17 23:56,C,X2,Kobe,desktop,ads,13,51.04,1767,FALSE,calm_tunnel
486,2024/3/25 21:55,E,X4,Fukuoka,mobile,referral,19,33.57,2313,TRUE,quick_bridge
487,2024/5/1 23:58,B,X2,Tokyo,desktop,organic,36,49.58,4331,TRUE,bold_robot
488,2024/7/12 17:32,D,X2,Nagoya,mobile,ads,77,32.85,2956,FALSE,calm_fox
489,2024/10/6 6:41,E,X3,Tokyo,tablet,social,44,59.65,3358,TRUE,calm_sensor
490,2024/8/9 4:41,A,X1,Kobe,tablet,organic,72,62.4,3271,TRUE,calm_tunnel
491,2024/12/6 15:02,A,X1,Tokyo,mobile,organic,16,49.64,1241,FALSE,bold_tunnel
492,2024/11/12 17:23,D,X1,Nagoya,tablet,organic,77,54.07,2860,FALSE,bold_robot
493,2024/10/1 23:22,B,X3,Fukuoka,desktop,ads,17,76.28,1003,TRUE,quick_dataset
494,2024/8/8 3:13,A,X2,Tokyo,desktop,email,67,47.64,2865,FALSE,bright_sensor
495,2024/4/15 19:08,C,X3,Fukuoka,mobile,referral,71,35.84,1701,TRUE,calm_sensor
496,2024/5/30 14:07,D,X3,Tokyo,mobile,social,32,58.69,1987,FALSE,fuzzy_robot
497,2024/2/13 9:30,B,X2,Osaka,mobile,ads,33,33.01,6198,TRUE,silent_bridge
498,2024/5/16 13:51,B,X4,Osaka,mobile,organic,,46.84,3174,FALSE,bold_bridge
499,2024/12/4 3:53,D,X4,Osaka,tablet,organic,61,41.02,1322,FALSE,quick_bridge
500,2024/6/4 10:43,C,X1,Nagoya,mobile,organic,21,39.47,483,FALSE,bright_fox
501,2024/2/11 12:15,D,X4,,desktop,referral,28,46.25,2368,FALSE,bold_bridge
502,2024/8/25 22:54,B,X1,Tokyo,desktop,organic,,63.5,551,FALSE,bold_dataset
503,2024/12/17 8:30,E,X1,Nagoya,desktop,organic,67,66.59,6730,FALSE,fuzzy_bridge
504,2024/11/12 15:13,D,X3,Fukuoka,mobile,social,23,63.89,2031,TRUE,silent_sensor
505,2024/4/10 0:54,A,X1,Sapporo,desktop,ads,72,55.05,4038,TRUE,bright_sensor
506,2024/6/14 16:08,E,X2,Tokyo,desktop,organic,,46.13,672,FALSE,silent_sensor
507,2024/7/12 19:42,C,X1,Kobe,desktop,referral,71,14.63,3116,TRUE,calm_robot
508,2024/3/31 11:04,A,X2,Tokyo,mobile,ads,29,55.51,4628,TRUE,calm_sensor
509,2024/4/8 1:44,A,X4,Nagoya,desktop,social,57,15.81,3300,FALSE,bold_tunnel
510,2024/3/27 9:09,D,X4,Nagoya,mobile,referral,23,21.15,3829,TRUE,bright_fox
511,2024/12/29 0:31,A,X1,Fukuoka,desktop,organic,26,47.57,2916,TRUE,quick_robot
512,2024/9/29 7:05,B,X3,Tokyo,mobile,organic,17,53.97,1580,FALSE,quick_fox
513,2024/11/2 21:54,A,X2,Tokyo,mobile,organic,46,43.23,1040,FALSE,bright_dataset
514,2024/10/25 1:08,B,X2,Sapporo,desktop,referral,60,73.03,1190,TRUE,bold_robot
515,2024/12/16 2:05,B,X3,Tokyo,mobile,ads,26,56.93,6836,FALSE,bright_sensor
516,2024/2/8 10:14,C,X4,Osaka,tablet,referral,25,46.26,2556,TRUE,bold_fox
517,2024/11/17 19:06,B,X2,Sapporo,desktop,ads,31,70.79,4927,FALSE,silent_fox
518,2024/1/25 7:03,A,X1,Nagoya,mobile,organic,26,73.48,1388,FALSE,bold_robot
519,2024/6/22 12:41,C,X4,Tokyo,mobile,organic,68,57.69,3672,FALSE,quick_sensor
520,2024/8/4 23:14,B,X4,Tokyo,mobile,organic,24,38.37,976,FALSE,bright_fox
521,2024/5/10 14:51,D,X2,Kobe,tablet,ads,31,41.75,1804,FALSE,quick_sensor
522,2024/2/23 8:28,A,X3,Osaka,desktop,ads,33,28.3,1521,FALSE,fuzzy_sensor
523,2024/3/11 4:33,A,X4,Tokyo,mobile,social,26,49.36,6324,FALSE,silent_robot
524,2024/10/28 0:03,A,X3,Tokyo,mobile,organic,76,34.25,1127,FALSE,quick_fox
525,2024/4/26 8:01,C,X2,Tokyo,mobile,referral,27,45.06,3391,FALSE,silent_bridge
526,2024/4/23 6:31,B,X4,Kobe,desktop,organic,45,53.91,2971,FALSE,quick_dataset
527,2024/12/3 0:38,D,X4,Tokyo,mobile,referral,50,20.24,734,FALSE,bright_sensor
528,2024/2/22 12:19,B,X3,Tokyo,mobile,organic,30,31.04,4962,TRUE,silent_bridge
529,2024/11/30 1:44,C,X1,Osaka,desktop,referral,44,42.4,5357,FALSE,calm_fox
530,2024/12/2 3:42,C,X2,Tokyo,mobile,organic,24,49.21,2564,FALSE,fuzzy_bridge
531,2024/8/6 11:22,A,X3,Tokyo,mobile,organic,45,42.59,2257,TRUE,bright_fox
532,2024/3/1 10:03,C,X2,Kobe,desktop,ads,14,45.94,400,FALSE,fuzzy_sensor
533,2024/2/26 21:20,B,X3,Sapporo,tablet,organic,42,39.41,633,FALSE,quick_fox
534,2024/4/13 22:08,B,X3,Tokyo,mobile,ads,37,28.26,1766,FALSE,quick_fox
535,2024/7/29 18:09,A,X1,Osaka,tablet,organic,36,41.98,1004,FALSE,quick_dataset
536,2024/2/26 1:39,D,X3,Tokyo,mobile,social,20,46.8,4041,FALSE,calm_sensor
537,2024/6/15 7:33,E,X3,Tokyo,desktop,organic,79,45.34,609,FALSE,bold_robot
538,2024/2/12 3:41,A,X1,Nagoya,mobile,ads,14,51.68,555,TRUE,calm_robot
539,2024/7/16 4:53,C,X3,Osaka,desktop,social,22,56.28,3180,FALSE,bold_robot
540,2024/1/8 17:15,D,X3,Sapporo,mobile,,19,60.23,2826,TRUE,quick_sensor
541,2024/9/15 19:09,B,X1,Fukuoka,tablet,organic,78,40.5,2430,FALSE,quick_dataset
542,2024/1/21 5:15,D,X3,Tokyo,tablet,ads,34,26.36,3682,FALSE,bold_tunnel
